Nb de frequency :   120
 0.2000
 -0.134605E-09 -0.156729E-01  0.421715E-07  0.450808E-01 -0.229643E-08 -0.719410E-09
 -0.482325E-02  0.256114E-08 -0.705768E-08  0.595537E-08  0.113289E+00  0.461114E-09
  0.191085E-08 -0.526197E-07  0.386208E-07  0.654836E-08  0.132994E-08  0.778526E-01
 8.8958
  0.689541E-01 -0.104701E-07  0.211367E-08 -0.122179E-08 -0.162001E-01  0.501313E-08
  0.286673E-07  0.171937E+01 -0.141503E-06 -0.807139E-02  0.445183E-08  0.351993E-07
 -0.279397E-08  0.102911E-06 -0.101723E+01 -0.559376E-07 -0.511113E-08  0.171858E-07
  0.203727E-09 -0.820345E-02  0.148575E-07  0.436148E-01 -0.106935E-07  0.546606E-09
 -0.127135E-01 -0.587897E-08  0.365399E-07  0.156524E-08  0.975277E-01  0.872205E-08
  0.860200E-08 -0.535510E-08 -0.298896E-07 -0.565342E-08 -0.490875E-08  0.788099E-01
 9.2303
  0.670724E-01 -0.382715E-08  0.618911E-08  0.181967E-08 -0.288352E-01  0.112195E-07
  0.905129E-08  0.172863E+01  0.472646E-07  0.326808E-03 -0.211448E-07 -0.293167E-07
 -0.261934E-08  0.237487E-07 -0.141988E+01 -0.415530E-07  0.860121E-07  0.277360E-07
 -0.204818E-08 -0.424694E-03  0.136133E-07  0.422160E-01  0.432516E-08  0.220689E-08
 -0.210683E-01 -0.190303E-07  0.280188E-07  0.133423E-08  0.777999E-01  0.161526E-08
 -0.873115E-10  0.216532E-07  0.483124E-08  0.797445E-08 -0.133299E-07  0.797602E-01
 9.5647
  0.663784E-01 -0.887667E-09 -0.141954E-07  0.134423E-08 -0.415443E-01 -0.598084E-08
  0.376167E-08  0.174176E+01 -0.242086E-06  0.898127E-02  0.759883E-08  0.995533E-08
 -0.183645E-07 -0.295986E-07 -0.141947E+01 -0.762079E-07  0.556749E-07 -0.341970E-08
 -0.130967E-08  0.757116E-02  0.155269E-07  0.409263E-01 -0.554454E-08  0.804903E-10
 -0.294083E-01 -0.122236E-08  0.226428E-07  0.183081E-08  0.524874E-01 -0.411455E-08
 -0.987711E-08 -0.323635E-07 -0.104483E-07 -0.447471E-08 -0.322727E-08  0.807008E-01
 9.8992
  0.681438E-01  0.853288E-08 -0.267994E-07 -0.452118E-09 -0.517766E-01 -0.925502E-08
 -0.261789E-07  0.175970E+01  0.333646E-06  0.179012E-01 -0.852910E-08  0.201435E-07
  0.610453E-08  0.772998E-07 -0.999475E+00  0.207001E-07 -0.201725E-07 -0.488080E-08
 -0.407454E-09  0.157812E-01 -0.444561E-08  0.397640E-01 -0.512436E-09 -0.171485E-08
